paths,steps,price,price_se,delta_pathwise,delta_pathwise_se,average_price_mean,average_price_std,elapsed_seconds
25000,32,5.4727927934411404,0.053580990711110096,0.5368680513605382,0.003474700150664477,100.76849102182037,13.161445633623156,0.021827541990205646
25000,64,5.538772028594598,0.05389990877827054,0.5392922013240249,0.003477993661233303,100.8193186471912,13.241636484800571,0.04225029202643782
25000,128,5.573691835213092,0.05448305926295024,0.540386350381923,0.003480466978469082,100.89396788932102,13.295287005976606,0.08618816593661904
25000,252,5.560835592564056,0.054150318120698225,0.5435120475508111,0.0034772771455067355,100.94075745374646,13.211316102649365,0.18289095803629607
25000,512,5.558184772934515,0.05389844290141418,0.5429758360443961,0.003477047227304693,100.89814533295205,13.209578951887778,0.36787254200316966
